ProductFamily,Product,Demand_2022_1,Demand_2022_2,Demand_2022_3,Demand_2022_4,Demand_2022_5,Demand_2022_6,Demand_2022_7,Demand_2022_8,Demand_2022_9,Demand_2022_10,Demand_2022_11,Demand_2022_12,Demand_2023_1,Demand_2023_2,Demand_2023_3,Demand_2023_4,Demand_2023_5,Demand_2023_6,Demand_2023_7,Demand_2023_8,Demand_2023_9,Demand_2023_10,Demand_2023_11,Demand_2023_12,
BCD,BCD00230,76,82,96,79,75,31,12,50,6,28,92,48,48,67,4,94,14,57,54,93,94,55,36,15,
BCD,BCD00231,52,63,76,49,44,61,12,64,24,87,11,60,76,53,42,97,45,77,61,64,40,14,79,66,
BCD,BCD00232,31,24,26,47,12,31,11,62,50,60,85,33,21,2,70,38,21,51,41,24,3,37,58,78,
BCD,BCD00233,22,49,6,61,64,69,59,65,34,12,30,59,46,37,55,9,64,78,100,73,40,19,6,20,
BCD,BCD00234,59,24,22,82,5,31,74,3,18,82,38,57,82,26,46,4,24,13,44,9,76,90,59,96,
BCD,BCD00235,26,6,96,83,41,37,16,39,32,99,16,79,22,20,78,3,63,7,22,14,55,54,46,2,
BCD,BCD00236,91,50,0,40,50,21,37,36,91,100,71,28,8,27,95,48,17,64,41,59,90,98,9,27,
BCD,BCD00237,19,37,58,55,65,85,63,67,76,38,15,41,60,77,15,34,30,2,100,87,3,3,88,31,
BCD,BCD00238,69,62,18,97,44,84,97,57,71,45,75,44,29,47,68,21,12,10,71,86,100,94,47,6,
BCD,BCD00239,62,80,76,36,56,68,55,2,9,60,31,45,84,61,18,53,71,87,59,78,91,17,4,5,
BCD,BCD00240,44,85,46,54,22,75,33,4,7,53,40,63,98,72,81,98,63,95,0,12,54,89,11,40,
BCD,BCD00241,71,7,76,86,70,38,77,48,2,4,47,70,49,68,19,87,21,27,99,13,94,51,41,32,
BCD,BCD00242,35,87,18,12,51,15,8,84,57,65,71,75,16,77,55,5,67,99,24,52,45,85,25,24,
BCD,BCD00243,72,74,51,1,19,16,40,28,35,1,52,33,20,91,17,100,79,26,49,29,52,83,29,54,
BCD,BCD00244,18,54,90,68,92,93,74,25,51,90,60,98,69,10,44,81,46,30,94,68,80,65,72,64,
BCD,BCD00245,100,4,52,38,29,93,62,80,52,93,93,23,23,2,43,64,14,37,28,49,83,14,71,60,
BCD,BCD00246,100,3,90,58,98,18,76,53,59,98,63,25,35,62,25,1,95,65,6,2,38,65,84,3,
BCD,BCD00247,79,76,45,37,44,13,5,70,11,44,24,96,44,64,49,3,32,85,64,48,48,5,23,43,
BCD,BCD00248,54,31,52,76,8,68,8,5,53,7,63,99,57,12,73,71,96,87,88,55,72,34,45,36,
BCD,BCD00249,33,81,1,96,12,75,90,45,52,92,94,41,14,94,58,92,24,94,45,53,77,13,41,35,
BCD,BCD00250,97,0,2,76,80,74,17,92,66,3,26,84,55,1,84,42,45,72,76,9,81,62,47,65,
BCD,BCD00251,7,26,22,66,84,68,84,77,52,36,78,58,18,32,94,88,44,97,20,35,76,72,6,89,
BCD,BCD00252,83,26,25,18,87,74,97,59,38,82,71,4,11,6,31,38,8,44,94,82,35,96,39,36,
BCD,BCD00253,57,42,88,73,41,48,88,44,39,35,38,56,70,32,42,61,16,92,82,32,15,8,89,58,
BCD,BCD00254,82,72,56,67,0,67,55,25,61,68,26,64,19,12,31,97,44,13,42,86,24,34,54,56,
BCD,BCD00255,79,7,75,27,61,73,31,33,3,6,73,25,33,19,64,43,0,34,54,21,79,9,11,28,
BCD,BCD00256,96,52,48,4,59,0,28,89,78,94,82,17,51,72,87,49,85,13,86,47,90,0,18,33,
BCD,BCD00257,50,75,5,78,78,43,15,66,66,76,53,98,33,54,34,82,78,14,94,90,33,98,16,15,
BCD,BCD00258,69,8,79,6,62,94,13,71,12,8,73,33,45,30,88,79,44,76,30,58,56,32,6,79,
BCD,BCD00259,56,38,41,70,81,46,13,1,43,49,93,42,25,11,40,69,16,95,45,33,21,63,32,19,
BCD,BCD00260,13,79,21,72,4,17,91,13,28,69,11,94,78,5,28,52,59,31,20,31,1,42,31,29,
BCD,BCD00261,41,64,5,7,30,24,84,27,62,43,21,3,99,89,76,40,55,37,25,19,28,10,62,1,
BCD,BCD00262,24,75,60,50,49,97,17,10,88,53,67,55,24,53,20,45,94,53,82,82,81,90,18,91,
BCD,BCD00263,15,22,76,64,60,93,91,98,3,0,98,5,3,66,33,24,7,60,61,0,27,42,56,59,
BCD,BCD00264,23,5,44,27,72,41,42,85,9,15,94,75,50,49,0,42,6,47,3,12,94,60,58,67,
BCD,BCD00265,88,16,5,68,88,68,10,79,34,90,5,98,60,9,85,25,28,76,44,100,77,20,77,93,
BCD,BCD00266,23,50,79,60,83,34,0,0,35,82,65,81,5,93,50,50,33,34,4,73,4,29,28,65,
BCD,BCD00267,60,78,15,5,28,5,95,20,35,54,61,95,39,2,59,26,0,47,55,40,21,87,93,43,
BCD,BCD00268,97,40,29,18,76,27,87,67,25,75,95,44,76,25,43,96,19,23,82,11,99,0,68,95,
BCD,BCD00269,47,98,9,84,86,69,1,30,55,85,15,6,95,3,93,95,13,59,28,62,4,59,33,11,
BCD,BCD00270,15,84,54,53,69,19,89,67,97,14,1,65,1,73,2,63,55,8,15,42,68,45,5,13,
BCD,BCD00271,21,73,38,22,82,54,97,79,67,71,32,37,51,35,33,91,13,93,2,97,63,96,82,34,
BCD,BCD00272,22,26,0,74,73,1,74,59,81,72,68,6,12,100,19,16,72,4,34,91,90,66,14,27,
BCD,BCD00273,69,1,52,93,56,97,77,68,95,70,62,32,95,99,32,83,49,42,45,7,66,6,38,7,
BCD,BCD00274,91,12,52,59,99,9,52,14,1,98,37,98,23,11,83,56,11,98,100,41,29,99,18,2,
BCD,BCD00275,70,30,18,49,70,61,57,71,42,44,90,50,3,67,41,3,45,20,73,80,47,12,31,43,
BCD,BCD00276,48,47,71,56,77,79,4,81,60,29,3,23,23,82,19,4,67,59,5,19,26,51,36,29,
BCD,BCD00277,95,59,46,17,92,15,16,21,32,27,65,86,7,23,76,90,31,23,53,75,36,8,84,35,
BCD,BCD00278,90,18,94,33,78,86,43,79,30,36,37,16,37,31,49,19,16,96,59,49,47,41,72,74,
BCD,BCD00279,81,55,100,41,33,28,43,94,10,98,71,1,95,56,22,32,23,48,35,7,79,44,13,82,
BCD,BCD00280,98,59,3,74,77,96,65,14,66,13,62,43,89,22,35,74,6,34,56,0,6,79,8,71,
BCD,BCD00281,66,3,66,16,31,67,19,17,99,96,83,45,62,74,77,41,45,54,32,65,18,25,90,93,
BCD,BCD00282,89,19,42,47,1,83,29,51,91,57,78,85,39,97,59,52,13,65,20,82,61,8,35,96,
BCD,BCD00283,3,17,32,36,51,32,99,67,23,56,87,69,79,58,63,82,56,22,34,87,2,91,86,82,
BCD,BCD00284,44,60,59,30,59,87,26,88,49,45,13,17,23,52,7,70,75,33,85,80,14,81,86,71,
BCD,BCD00285,83,62,34,78,56,79,94,14,84,43,48,1,26,64,83,67,40,11,41,22,31,2,7,72,
BCD,BCD00286,19,23,60,64,37,45,80,2,80,75,20,54,93,82,83,27,26,53,63,23,34,70,78,90,
BCD,BCD00287,28,56,65,11,67,24,79,91,80,43,19,3,67,46,41,91,61,13,28,78,37,88,33,78,
BCD,BCD00288,99,65,69,62,44,71,37,44,63,33,18,42,92,37,71,5,75,74,19,56,58,60,95,64,
BCD,BCD00289,80,87,35,74,70,16,29,35,61,59,29,55,50,47,98,92,82,36,2,97,13,67,46,77,
BCD,BCD00290,8,51,67,17,88,39,56,22,42,18,24,17,18,70,6,100,58,54,18,15,0,59,2,45,
BCD,BCD00291,41,77,65,71,66,98,50,7,97,53,98,92,49,83,2,76,46,48,9,72,89,91,58,29,
BCD,BCD00292,4,48,54,16,56,70,61,60,48,61,6,65,84,14,37,7,86,84,0,28,42,90,62,30,
BCD,BCD00293,34,11,29,81,4,12,33,73,66,9,1,2,23,11,22,68,65,52,82,75,46,2,70,34,
BCD,BCD00294,32,42,32,32,17,2,8,36,22,18,20,79,70,5,49,42,11,89,56,61,61,10,36,49,
BCD,BCD00295,95,10,45,63,72,78,78,74,66,41,67,19,41,90,91,34,94,5,53,6,57,64,42,30,
BCD,BCD00296,84,61,70,44,15,54,43,63,70,88,12,20,59,22,13,20,66,3,72,14,52,86,74,90,
BCD,BCD00297,23,95,58,40,79,35,95,47,76,22,53,86,60,7,55,59,69,60,97,73,17,63,66,25,
BCD,BCD00298,81,92,68,67,3,54,28,52,25,94,100,98,55,63,47,72,89,32,34,37,57,41,13,39,
BCD,BCD00299,57,67,66,9,10,46,59,25,88,82,17,29,56,10,50,9,99,2,1,93,86,41,63,38,
BCD,BCD00300,83,31,7,80,83,79,77,94,90,17,100,94,98,16,29,29,65,18,98,76,7,56,92,24,
BCD,BCD00301,18,18,28,68,60,53,71,34,73,19,93,22,51,81,80,70,94,85,28,67,41,27,90,29,
BCD,BCD00302,68,24,85,39,57,72,100,95,32,52,43,27,29,28,14,61,78,9,53,56,97,27,80,91,
BCD,BCD00303,18,51,66,20,29,74,67,80,43,58,88,30,39,89,52,80,49,55,34,83,70,61,49,45,
BCD,BCD00304,80,19,74,25,3,83,98,11,43,16,35,88,88,65,41,78,39,91,35,1,14,50,34,26,
BCD,BCD00305,76,67,36,17,84,9,20,57,50,3,27,41,49,56,25,6,7,38,58,35,24,43,69,53,
BCD,BCD00306,96,54,42,39,28,52,69,37,32,5,77,20,61,67,93,85,3,57,21,21,8,19,68,71,
BCD,BCD00307,82,45,86,97,93,27,44,35,23,23,42,74,11,19,62,98,20,92,98,95,73,49,17,29,
BCD,BCD00308,52,3,75,18,29,3,13,62,35,84,68,34,25,69,59,12,75,53,34,20,72,28,28,59,
BCD,BCD00309,28,36,54,44,68,87,6,98,25,10,59,93,69,69,56,39,40,50,56,7,13,44,6,51,
BCD,BCD00310,80,26,79,11,60,26,72,7,80,94,90,23,29,43,11,89,1,26,28,94,77,78,61,94,
BCD,BCD00311,7,44,97,56,42,34,50,31,69,88,34,61,92,5,7,6,79,40,11,55,30,97,52,23,
BCD,BCD00312,22,10,24,96,92,95,65,95,80,32,39,51,41,82,15,14,76,81,99,82,0,8,76,74,
BCD,BCD00313,65,52,82,88,85,60,15,28,75,65,73,98,2,29,59,70,42,52,73,3,24,78,67,43,
BCD,BCD00314,30,22,74,85,86,99,55,73,92,99,100,65,10,94,16,86,26,96,46,26,12,32,62,13,
BCD,BCD00315,75,36,74,10,99,36,54,43,33,99,2,85,51,88,10,90,3,22,24,78,50,0,7,31,
BCD,BCD00316,14,18,30,20,90,100,86,3,77,77,61,62,35,10,63,90,62,45,100,96,38,81,60,26,
BCD,BCD00317,49,63,51,6,25,89,94,55,60,54,91,17,20,66,13,94,13,69,90,69,78,39,39,63,
BCD,BCD00318,80,24,75,20,63,76,29,89,98,60,21,99,80,54,47,3,27,5,45,81,61,70,90,30,
BCD,BCD00319,77,60,61,34,83,67,53,75,44,82,15,72,5,70,20,96,32,52,44,21,79,66,13,82,
BCD,BCD00320,77,0,39,85,3,36,11,49,86,38,45,86,58,15,77,53,73,40,80,66,39,96,90,69,
BCD,BCD00321,91,27,73,33,39,84,78,45,67,51,25,40,27,84,14,85,45,27,90,23,45,91,61,29,
BCD,BCD00322,52,0,66,77,68,63,70,33,94,24,100,95,27,82,57,77,5,90,38,87,36,37,79,23,
BCD,BCD00323,44,19,98,55,2,24,88,75,56,48,89,92,70,56,42,62,18,62,95,31,66,59,66,61,
BCD,BCD00324,91,11,82,77,59,10,79,61,20,89,7,3,91,15,39,47,97,99,8,33,66,19,79,5,
BCD,BCD00325,83,52,83,90,50,91,22,76,88,52,82,88,27,96,94,14,84,72,8,76,54,51,69,51,
BCD,BCD00326,89,33,2,86,21,40,16,84,8,48,89,1,50,19,47,63,97,69,97,12,28,83,81,5,
BCD,BCD00327,0,44,51,3,98,89,57,70,81,75,84,96,22,65,57,70,65,25,20,55,67,8,74,89,
BCD,BCD00328,99,8,91,68,90,8,86,51,56,4,59,79,94,99,83,2,58,38,100,0,97,59,90,5,
BCD,BCD00329,27,19,86,28,47,31,13,78,9,69,10,93,44,5,20,1,6,36,96,7,30,90,53,7,
BCD,BCD00330,13,83,83,26,3,6,58,9,31,62,1,10,1,95,31,51,56,32,29,85,27,79,5,75,
BCD,BCD00331,76,26,99,94,33,3,37,69,46,64,4,74,15,64,80,75,37,37,65,25,56,80,69,47,
BCD,BCD00332,14,85,85,9,79,34,53,52,88,48,44,46,57,46,34,91,76,70,76,65,10,56,55,26,
BCD,BCD00333,60,77,84,35,34,50,13,61,42,71,92,10,73,31,84,9,90,60,24,21,75,64,60,15,
BCD,BCD00334,62,25,60,80,57,94,86,95,62,86,72,19,41,66,82,16,66,98,74,75,50,23,66,47,
BCD,BCD00335,35,62,84,88,47,44,7,14,90,16,41,86,39,83,100,56,14,21,64,71,34,69,0,0,
BCD,BCD00336,51,89,22,36,15,2,24,26,10,30,98,62,26,70,99,96,5,28,12,19,8,95,67,84,
BCD,BCD00337,76,37,58,87,78,93,73,72,46,47,90,44,54,77,17,1,84,84,41,4,66,48,25,42,
BCD,BCD00338,45,99,90,14,19,85,95,41,25,15,26,76,62,41,79,10,68,36,78,54,63,14,2,76,
BCD,BCD00339,54,46,78,41,59,38,49,18,32,64,85,31,1,15,33,93,33,34,97,70,86,18,75,73,
BCD,BCD00340,4,1,98,81,39,96,85,23,23,25,8,3,18,69,24,76,32,56,83,84,86,53,5,63,
BCD,BCD00341,49,86,57,54,17,25,49,9,11,47,95,86,99,33,60,87,69,65,31,13,17,42,80,51,
BCD,BCD00342,30,2,64,74,92,18,62,84,23,93,0,72,24,93,25,92,31,12,77,87,65,29,33,82,
BCD,BCD00343,36,69,93,56,61,53,13,79,32,22,53,57,23,28,0,43,92,30,73,41,100,90,36,67,
BCD,BCD00344,85,41,8,76,10,22,6,69,1,17,2,39,20,2,62,34,30,98,70,98,30,71,94,55,
BCD,BCD00345,66,35,65,76,35,75,15,57,37,45,92,16,7,94,65,67,26,75,56,88,13,33,60,44,
BCD,BCD00346,4,5,23,92,67,96,95,43,89,80,47,96,63,43,78,14,62,6,26,58,31,52,97,19,
BCD,BCD00347,66,88,77,42,42,45,55,9,82,28,82,4,18,47,47,94,25,85,7,37,47,62,68,48,
BCD,BCD00348,92,68,81,75,49,77,25,58,97,58,14,66,64,44,56,46,46,41,92,33,12,93,30,74,
BCD,BCD00349,85,98,78,92,78,85,55,29,39,74,68,42,0,60,50,84,44,68,18,43,19,20,41,86,
BCD,BCD00350,45,99,80,33,97,94,38,54,33,78,1,46,40,61,34,0,63,85,33,48,43,0,3,92,
BCD,BCD00351,59,86,46,82,86,7,45,85,42,35,5,85,85,93,89,24,31,84,33,92,33,36,72,94,
BCD,BCD00352,48,23,53,26,40,100,8,51,28,78,49,69,26,79,100,67,52,67,94,81,3,94,55,33,
BCD,BCD00353,62,42,62,20,80,75,48,26,37,9,65,22,94,46,58,17,64,48,34,14,19,30,39,79,
BCD,BCD00354,18,40,41,81,93,32,27,98,1,98,79,34,20,15,19,42,50,10,63,7,60,62,13,23,
BCD,BCD00355,14,51,13,72,70,69,28,59,37,70,65,51,72,37,87,60,41,5,29,13,86,29,100,96,
BCD,BCD00356,53,24,15,23,53,44,26,48,93,57,9,34,54,30,12,4,66,33,34,59,82,22,56,99,
BCD,BCD00357,55,79,35,100,17,67,34,76,23,61,42,51,73,49,41,86,30,44,4,26,32,18,4,36,
BCD,BCD00358,73,31,4,79,3,7,93,12,15,5,14,20,42,95,90,34,0,68,47,49,11,3,99,55,
BCD,BCD00359,46,16,46,74,44,54,58,43,92,64,88,92,87,34,6,22,6,96,35,15,16,94,80,1,
BCD,BCD00360,56,35,63,46,94,0,99,61,84,100,16,93,38,57,3,24,25,90,18,63,99,51,10,31,
BCD,BCD00361,15,56,9,76,37,6,32,30,89,81,47,39,50,40,2,93,42,48,63,41,2,76,17,52,
BCD,BCD00362,23,25,98,21,23,85,38,75,27,15,88,59,19,20,39,43,5,0,12,78,14,99,37,11,
BCD,BCD00363,74,13,84,23,83,46,24,98,20,37,23,95,52,88,39,59,35,19,69,21,39,89,18,1,
BCD,BCD00364,61,98,62,45,44,74,75,78,25,86,22,83,85,4,77,8,53,61,6,56,78,38,84,66,
BCD,BCD00365,74,26,35,38,10,1,32,77,96,80,10,90,20,41,68,44,13,81,86,12,28,83,67,54,
BCD,BCD00366,77,20,98,57,56,85,54,83,13,0,30,94,83,90,97,99,13,55,54,92,3,92,70,86,
BCD,BCD00367,60,97,86,31,43,28,10,39,94,30,44,42,97,43,38,56,19,95,40,15,59,26,89,62,
BCD,BCD00368,31,68,58,43,35,82,67,74,83,69,40,46,84,2,30,10,14,89,19,94,32,36,26,20,
BCD,BCD00369,42,60,67,93,77,60,96,24,71,62,1,94,39,69,89,92,66,31,84,99,80,7,92,40,
BCD,BCD00370,86,99,21,50,33,82,84,98,89,52,14,7,36,32,98,38,74,8,84,51,29,26,5,89,
BCD,BCD00371,78,42,6,32,92,14,78,60,98,64,61,99,34,98,0,26,71,16,13,46,68,29,0,22,
BCD,BCD00372,83,68,42,29,11,49,74,10,25,80,72,50,34,98,32,0,79,37,53,44,67,1,74,37,
BCD,BCD00373,18,47,29,0,98,84,90,56,54,31,13,54,78,50,96,96,62,10,83,2,31,1,77,9,
BCD,BCD00374,46,71,27,47,33,18,40,89,48,46,84,94,44,1,60,15,43,37,58,67,70,38,4,51,
BCD,BCD00375,83,97,11,70,43,84,79,59,12,92,18,35,100,11,1,2,27,31,56,38,40,14,60,5,
BCD,BCD00376,32,20,69,30,89,78,52,24,73,64,36,41,60,44,81,39,96,41,93,40,82,4,31,23,
BCD,BCD00377,33,96,30,16,3,84,67,73,27,64,78,63,93,83,61,91,70,3,99,14,70,44,57,92,
BCD,BCD00378,99,78,88,59,28,47,85,42,88,49,67,35,90,91,52,79,79,28,44,9,24,39,18,68,
BCD,BCD00379,65,1,51,92,3,96,69,76,9,34,91,81,14,18,65,70,98,69,48,11,83,39,13,60,
BCD,BCD00380,46,53,13,48,98,58,93,3,49,10,4,58,80,87,24,51,2,95,57,15,16,5,13,84,
BCD,BCD00381,61,91,75,99,73,74,29,32,50,38,32,83,44,100,11,34,14,37,38,49,44,87,19,37,
BCD,BCD00382,52,43,90,90,57,30,86,44,8,18,51,18,47,20,73,77,47,52,0,8,59,7,47,18,
BCD,BCD00383,16,13,38,17,23,63,98,58,3,32,77,37,90,3,44,55,21,37,19,27,91,1,100,99,
BCD,BCD00384,94,97,100,93,92,18,41,42,62,4,23,84,56,73,86,64,43,62,37,65,82,25,38,21,
BCD,BCD00385,29,26,17,27,99,33,19,77,85,47,23,43,8,28,50,24,82,29,10,73,59,65,17,86,
BCD,BCD00386,59,75,52,53,50,82,25,87,70,55,61,12,13,52,47,82,77,42,0,11,98,52,43,37,
BCD,BCD00387,10,87,61,58,19,16,79,15,26,0,43,25,47,59,58,14,31,43,99,84,5,46,35,29,
BCD,BCD00388,91,97,49,29,92,91,100,23,33,80,28,77,3,5,83,28,31,88,32,86,86,95,1,94,
BCD,BCD00389,80,38,42,22,79,85,1,37,51,18,95,31,13,77,93,99,48,94,8,91,97,4,16,67,
BCD,BCD00390,79,69,25,56,27,63,70,68,42,65,39,76,17,95,38,88,14,90,99,1,99,63,24,62,
BCD,BCD00391,60,7,0,31,83,32,95,29,7,80,100,35,58,90,56,59,63,68,41,87,95,32,22,1,
BCD,BCD00392,87,23,49,24,27,93,81,60,50,61,44,43,76,23,70,13,94,89,93,4,85,9,13,97,
BCD,BCD00393,100,45,16,12,34,95,63,13,51,23,8,91,22,57,11,48,1,75,41,24,52,63,1,54,
BCD,BCD00394,20,65,97,86,41,43,45,18,37,53,81,59,62,50,40,66,38,85,37,1,8,63,58,49,
BCD,BCD00395,92,42,11,85,90,67,70,85,76,86,44,40,93,38,66,4,52,5,55,15,58,34,69,79,
BCD,BCD00396,59,12,16,52,77,22,10,47,84,2,87,81,65,3,20,50,86,16,98,56,66,97,30,47,
BCD,BCD00397,77,62,15,20,83,83,92,0,88,93,33,94,48,76,10,20,57,56,2,0,8,82,49,77,
BCD,BCD00398,15,84,61,61,54,82,54,16,23,15,18,14,32,62,55,69,41,35,47,9,80,48,84,8,
BCD,BCD00399,89,0,38,29,53,82,57,42,99,98,35,58,64,15,25,37,97,62,89,74,68,63,10,67,
BCD,BCD00400,72,54,8,19,1,98,26,19,17,31,75,61,72,74,32,55,32,9,53,73,37,60,60,52,
BCD,BCD00401,55,88,49,38,46,78,15,46,25,99,18,10,17,33,15,82,71,2,70,26,38,10,83,13,
BCD,BCD00402,13,11,99,99,75,14,42,30,31,31,50,30,63,84,62,76,56,84,47,25,6,27,73,16,
BCD,BCD00403,11,24,28,42,55,79,6,45,29,69,9,70,1,60,1,62,0,30,49,31,69,83,24,14,
BCD,BCD00404,94,63,11,10,85,70,5,25,94,92,87,37,24,4,45,7,89,24,57,28,81,87,1,12,
BCD,BCD00405,10,25,55,36,3,86,19,43,30,19,2,25,54,86,73,3,0,78,27,65,100,62,93,95,
BCD,BCD00406,9,17,7,26,6,77,54,5,5,90,34,35,39,66,85,10,94,60,29,41,66,23,88,45,
BCD,BCD00407,10,26,96,43,99,57,94,28,55,2,90,55,25,19,18,28,71,24,96,30,22,18,78,66,
BCD,BCD00408,74,79,23,33,18,65,84,89,33,27,35,70,62,49,29,37,68,14,33,72,50,60,39,11,
BCD,BCD00409,77,42,39,42,14,25,51,0,3,91,66,73,6,45,58,29,76,47,39,52,98,61,45,77,
BCD,BCD00410,29,7,65,82,4,65,58,25,90,68,55,45,18,77,47,73,73,10,32,98,49,95,4,94,
BCD,BCD00411,10,40,1,77,3,73,88,17,96,2,19,44,32,92,8,87,55,54,52,66,57,80,84,27,
BCD,BCD00412,69,57,88,5,53,9,26,9,75,47,30,5,10,46,31,26,81,93,50,86,84,27,41,38,
BCD,BCD00413,26,45,21,48,97,13,42,95,56,67,4,15,3,69,98,89,41,7,14,79,86,75,34,54,
BCD,BCD00414,6,24,96,32,88,48,39,72,57,4,45,56,2,72,51,49,16,27,95,97,35,39,3,95,
BCD,BCD00415,8,81,27,44,0,53,68,98,6,97,34,29,97,94,80,100,55,57,78,49,56,71,70,33,
BCD,BCD00416,79,75,0,0,1,55,41,20,69,81,25,17,43,78,95,0,41,24,64,7,18,98,46,93,
BCD,BCD00417,29,26,39,38,2,2,27,46,39,19,45,83,72,82,32,61,67,45,0,86,87,63,100,40,
BCD,BCD00418,17,52,31,54,37,84,77,15,83,52,32,86,27,86,48,40,50,73,74,33,3,98,51,55,
BCD,BCD00419,53,5,72,80,44,100,63,73,99,59,96,98,13,62,72,32,85,37,33,14,77,38,40,54,
BCD,BCD00420,50,82,66,91,89,8,51,84,100,47,48,78,79,38,89,50,17,46,9,21,35,20,99,2,
BCD,BCD00421,75,56,58,29,96,58,26,63,85,69,39,66,97,27,71,68,71,74,8,93,7,48,36,1,
BCD,BCD00422,89,67,64,77,44,57,60,14,37,88,81,58,100,0,61,19,13,70,40,25,87,48,11,3,
BCD,BCD00423,46,44,21,85,19,61,72,11,49,60,5,68,27,98,9,27,45,40,98,63,27,36,64,22,
BCD,BCD00424,82,88,15,25,12,72,71,64,47,63,51,42,1,81,34,93,35,32,70,63,30,77,82,14,
BCD,BCD00425,57,77,18,22,34,69,27,75,9,77,21,46,1,81,48,16,78,79,84,72,50,94,34,60,
BCD,BCD00426,2,31,99,63,35,69,75,71,74,70,71,24,65,71,85,85,71,74,99,52,54,79,15,31,
BCD,BCD00427,82,20,20,52,23,4,79,81,23,37,86,66,85,46,21,37,92,78,22,99,72,31,15,64,
BCD,BCD00428,23,20,66,89,50,52,86,79,54,45,6,2,75,57,83,99,19,0,56,60,28,13,62,33,
BCD,BCD00429,26,48,24,67,5,57,40,36,15,71,33,40,74,100,79,34,62,82,34,74,14,53,64,98,
BCD,BCD00430,30,38,27,33,1,46,88,7,7,29,59,62,76,35,32,96,34,55,52,98,24,52,77,30,
BCD,BCD00431,90,12,73,22,17,74,27,84,44,64,18,75,47,12,93,58,66,48,73,83,32,23,60,29,
BCD,BCD00432,34,72,68,74,75,85,73,20,86,87,22,72,22,18,41,49,96,12,13,18,82,42,63,16,
BCD,BCD00433,77,31,22,55,5,61,71,22,17,100,100,41,13,9,39,25,10,48,43,60,23,56,9,44,
BCD,BCD00434,44,65,95,75,23,4,23,87,87,7,22,65,89,31,32,75,57,21,8,59,80,39,63,88,
BCD,BCD00435,72,98,0,11,100,28,45,7,0,56,40,65,5,47,17,99,88,48,91,81,1,9,72,12,
BCD,BCD00436,83,54,73,7,100,96,94,76,86,33,23,56,30,19,99,19,27,96,36,74,94,59,85,86,
BCD,BCD00437,14,28,18,36,33,10,76,78,51,17,26,38,73,18,5,67,76,79,53,88,10,75,9,68,
BCD,BCD00438,11,85,79,20,4,20,43,57,90,24,63,20,62,28,29,21,40,20,66,82,77,68,17,34,
BCD,BCD00439,77,36,95,83,41,55,76,66,97,37,53,6,26,96,4,62,30,21,95,85,47,12,82,0,
BCD,BCD00440,53,3,100,62,83,49,63,78,90,95,41,44,100,87,20,25,58,87,71,63,55,36,31,19,
BCD,BCD00441,13,49,85,24,94,37,18,1,19,15,37,100,38,38,50,33,49,49,4,18,18,64,81,61,
BCD,BCD00442,46,87,67,60,43,69,30,36,74,2,2,96,7,72,5,91,51,64,7,83,43,65,9,98,
BCD,BCD00443,70,0,60,34,21,88,83,66,4,87,46,9,79,26,54,55,92,23,51,43,56,79,1,95,
BCD,BCD00444,48,58,14,62,66,62,33,32,76,8,23,34,13,3,42,28,0,64,11,58,38,3,100,81,
BCD,BCD00445,58,13,11,49,29,21,57,95,38,27,31,72,95,7,96,14,64,86,95,7,41,51,2,6,
BCD,BCD00446,39,38,11,85,89,41,43,99,41,52,30,39,97,32,17,26,15,97,50,5,82,23,79,94,
BCD,BCD00447,51,12,54,30,25,3,78,23,67,69,85,21,13,14,42,31,69,89,2,54,6,24,74,84,
BCD,BCD00448,0,68,93,62,1,92,78,18,8,12,48,42,98,48,48,53,16,39,28,0,13,46,61,14,
BCD,BCD00449,27,93,66,49,7,19,76,93,49,26,97,16,78,32,89,76,14,75,87,58,43,64,72,98,
BCD,BCD00450,94,33,87,59,72,36,38,100,30,53,44,8,64,4,8,4,46,77,21,84,97,27,14,16,
BCD,BCD00451,5,32,24,1,18,52,53,44,36,64,13,3,71,33,68,67,42,5,7,29,84,84,34,43,
BCD,BCD00452,69,48,54,50,28,16,69,40,33,6,22,79,38,94,47,16,63,79,54,57,84,29,40,13,
BCD,BCD00453,97,17,21,68,27,38,68,79,63,92,74,34,42,68,85,27,46,77,65,64,9,56,57,78,
BCD,BCD00454,98,46,76,26,81,10,97,57,18,65,22,91,12,77,76,52,36,56,73,69,3,68,16,42,
BCD,BCD00455,28,50,19,12,24,41,52,37,9,0,40,69,80,4,63,69,96,12,77,24,9,39,89,75,
BCD,BCD00456,46,87,69,75,50,98,45,86,85,54,64,87,57,76,8,43,50,82,59,20,58,82,68,33,
BCD,BCD00457,86,91,46,32,51,50,73,83,1,92,75,44,6,53,27,89,91,72,44,44,66,25,71,84,
BCD,BCD00458,41,95,34,91,62,42,81,61,57,11,7,41,33,62,49,99,85,96,54,34,92,52,48,47,
BCD,BCD00459,42,46,74,19,85,3,15,99,87,77,53,17,21,12,31,28,27,21,50,66,53,62,6,75,
BCD,BCD00460,71,98,88,75,67,20,54,17,34,41,26,22,54,35,87,86,50,76,30,45,27,41,21,59,
BCD,BCD00461,13,48,69,75,39,3,89,67,99,22,43,1,22,96,42,16,80,20,41,50,88,58,59,54,
BCD,BCD00462,10,8,49,65,74,96,45,60,98,13,41,57,43,30,100,78,67,92,97,98,63,33,20,51,
